iter	Passed	Remaining
6348	22980	13215
6349	22984	13211
6350	22990	13209
6351	22995	13206
6352	22998	13202
6353	23004	13199
6354	23007	13196
6355	23010	13192
6356	23013	13188
6357	23016	13184
6358	23019	13180
6359	23022	13176
6360	23025	13172
6361	23028	13168
6362	23032	13165
6363	23039	13163
6364	23045	13160
6365	23049	13157
6366	23053	13154
6367	23058	13151
6368	23061	13147
6369	23065	13144
6370	23068	13139
6371	23071	13135
6372	23074	13131
6373	23076	13127
6374	23082	13125
6375	23085	13121
6376	23088	13117
6377	23094	13114
6378	23096	13110
6379	23099	13106
6380	23102	13102
6381	23106	13099
6382	23110	13096
6383	23113	13091
6384	23116	13087
6385	23119	13084
6386	23122	13080
6387	23125	13076
6388	23129	13072
6389	23134	13069
6390	23138	13066
6391	23140	13062
6392	23143	13057
6393	23149	13055
6394	23152	13051
6395	23156	13047
6396	23161	13045
6397	23165	13041
6398	23168	13037
6399	23171	13034
6400	23174	13030
6401	23177	13026
6402	23180	13022
6403	23183	13017
6404	23187	13014
6405	23190	13010
6406	23193	13006
6407	23195	13002
6408	23200	12999
6409	23202	12995
6410	23205	12991
6411	23208	12987
6412	23213	12983
6413	23216	12979
6414	23218	12975
6415	23221	12971
6416	23225	12968
6417	23228	12964
6418	23231	12960
6419	23234	12956
6420	23237	12952
6421	23242	12949
6422	23245	12945
6423	23249	12942
6424	23254	12939
6425	23258	12936
6426	23261	12931
6427	23264	12927
6428	23268	12924
6429	23272	12920
6430	23275	12916
6431	23277	12912
6432	23282	12909
6433	23286	12906
6434	23289	12902
6435	23294	12899
6436	23297	12895
6437	23300	12891
6438	23303	12887
6439	23306	12883
6440	23313	12881
6441	23316	12877
6442	23321	12875
6443	23325	12871
6444	23328	12867
6445	23331	12863
6446	23336	12860
6447	23339	12857
6448	23343	12853
6449	23349	12851
6450	23354	12848
6451	23356	12844
6452	23360	12840
6453	23364	12836
6454	23367	12833
6455	23371	12829
6456	23377	12827
6457	23382	12824
6458	23387	12821
6459	23391	12818
6460	23394	12814
6461	23399	12811
6462	23411	12812
6463	23417	12810
6464	23421	12806
6465	23426	12804
6466	23432	12801
6467	23436	12798
6468	23442	12795
6469	23447	12792
6470	23451	12789
6471	23457	12787
6472	23461	12783
6473	23464	12779
6474	23469	12776
6475	23473	12773
6476	23476	12769
6477	23480	12765
6478	23484	12762
6479	23487	12758
6480	23491	12755
6481	23494	12751
6482	23498	12747
6483	23501	12743
6484	23504	12740
6485	23507	12735
6486	23512	12732
6487	23515	12728
6488	23518	12725
6489	23521	12721
6490	23524	12717
6491	23528	12713
6492	23531	12709
6493	23534	12705
6494	23539	12702
6495	23542	12699
6496	23545	12695
6497	23548	12691
6498	23552	12687
6499	23555	12683
6500	23558	12679
6501	23561	12675
6502	23564	12671
6503	23567	12667
6504	23569	12663
6505	23572	12659
6506	23575	12655
6507	23578	12651
6508	23582	12647
6509	23585	12644
6510	23588	12640
6511	23591	12636
6512	23594	12632
6513	23597	12628
6514	23600	12624
6515	23603	12620
6516	23606	12616
6517	23609	12612
6518	23612	12608
6519	23617	12605
6520	23619	12601
6521	23622	12597
6522	23625	12593
6523	23629	12589
6524	23632	12585
6525	23636	12582
6526	23639	12578
6527	23644	12575
6528	23648	12572
6529	23653	12569
6530	23659	12566
6531	23662	12562
6532	23665	12558
6533	23667	12554
6534	23671	12550
6535	23674	12547
6536	23677	12543
6537	23679	12539
6538	23683	12535
6539	23687	12531
6540	23689	12527
6541	23692	12523
6542	23696	12519
6543	23698	12515
6544	23701	12511
6545	23704	12507
6546	23707	12503
6547	23710	12500
6548	23713	12495
6549	23716	12492
6550	23719	12488
6551	23723	12484
6552	23725	12480
6553	23729	12476
6554	23731	12472
6555	23734	12468
6556	23738	12464
6557	23743	12462
6558	23747	12458
6559	23754	12456
6560	23758	12453
6561	23763	12450
6562	23767	12447
6563	23772	12444
6564	23779	12442
6565	23783	12438
6566	23787	12435
6567	23792	12432
6568	23795	12428
6569	23800	12425
6570	23805	12422
6571	23809	12419
6572	23815	12416
6573	23819	12413
6574	23822	12409
6575	23825	12405
6576	23829	12402
6577	23833	12398
6578	23836	12394
6579	23842	12392
6580	23845	12388
6581	23850	12385
6582	23853	12381
6583	23859	12378
6584	23862	12374
6585	23865	12371
6586	23869	12367
6587	23872	12363
6588	23875	12359
6589	23877	12355
6590	23880	12351
6591	23884	12348
6592	23887	12344
6593	23890	12340
6594	23893	12336
6595	23898	12333
6596	23901	12329
6597	23904	12325
6598	23907	12321
6599	23911	12317
6600	23914	12313
6601	23916	12309
6602	23919	12305
6603	23922	12301
6604	23925	12297
6605	23928	12293
6606	23931	12289
6607	23933	12285
6608	23937	12282
6609	23940	12278
6610	23943	12274
6611	23947	12270
6612	23952	12267
6613	23958	12265
6614	23965	12263
6615	23971	12261
6616	23975	12257
6617	23981	12255
6618	23983	12251
6619	23986	12247
6620	23990	12243
6621	23993	12239
6622	23996	12235
6623	23998	12231
6624	24001	12227
6625	24005	12223
6626	24008	12219
6627	24011	12215
6628	24014	12211
6629	24017	12207
6630	24020	12204
6631	24023	12200
6632	24026	12196
6633	24029	12192
6634	24034	12189
6635	24037	12185
6636	24040	12181
6637	24042	12177
6638	24046	12173
6639	24050	12170
6640	24053	12166
6641	24058	12163
6642	24061	12159
6643	24064	12155
6644	24067	12151
6645	24069	12147
6646	24073	12143
6647	24076	12139
6648	24079	12135
6649	24082	12131
6650	24086	12128
6651	24089	12124
6652	24092	12120
6653	24095	12116
6654	24099	12113
6655	24102	12109
6656	24104	12104
6657	24107	12100
6658	24111	12097
6659	24113	12093
6660	24116	12089
6661	24119	12085
6662	24123	12081
6663	24128	12078
6664	24131	12074
6665	24135	12071
6666	24140	12068
6667	24143	12064
6668	24147	12060
6669	24151	12057
6670	24155	12054
6671	24158	12050
6672	24161	12046
6673	24164	12042
6674	24167	12038
6675	24170	12034
6676	24174	12031
6677	24177	12027
6678	24182	12024
6679	24185	12020
6680	24188	12016
6681	24191	12012
6682	24194	12008
6683	24197	12004
6684	24201	12001
6685	24204	11997
6686	24208	11993
6687	24210	11989
6688	24213	11985
6689	24216	11981
6690	24219	11977
6691	24224	11974
6692	24226	11970
6693	24229	11966
6694	24232	11962
6695	24237	11959
6696	24240	11955
6697	24244	11952
6698	24248	11948
6699	24251	11944
6700	24253	11940
6701	24257	11936
6702	24260	11932
6703	24263	11929
6704	24266	11925
6705	24269	11921
6706	24273	11917
6707	24277	11914
6708	24280	11910
6709	24284	11906
6710	24287	11903
6711	24292	11900
6712	24295	11896
6713	24300	11893
6714	24303	11889
6715	24306	11885
6716	24309	11881
6717	24312	11877
6718	24315	11873
6719	24318	11869
6720	24321	11865
6721	24324	11861
6722	24327	11857
6723	24330	11853
6724	24333	11850
6725	24336	11846
6726	24343	11844
6727	24346	11840
6728	24354	11838
6729	24359	11836
6730	24363	11832
6731	24366	11828
6732	24369	11824
6733	24372	11820
6734	24375	11816
6735	24379	11813
6736	24383	11809
6737	24386	11805
6738	24388	11801
6739	24392	11798
6740	24396	11794
6741	24399	11790
6742	24402	11786
6743	24405	11782
6744	24409	11779
6745	24412	11775
6746	24415	11771
6747	24418	11767
6748	24422	11764
6749	24425	11760
6750	24428	11756
6751	24431	11752
6752	24435	11749
6753	24438	11745
6754	24440	11741
6755	24443	11737
6756	24450	11735
6757	24455	11731
6758	24459	11728
6759	24467	11726
6760	24471	11723
6761	24475	11719
6762	24477	11715
6763	24481	11712
6764	24484	11708
6765	24487	11704
6766	24490	11700
6767	24493	11696
6768	24496	11692
6769	24499	11689
6770	24502	11684
6771	24505	11680
6772	24508	11676
6773	24511	11672
6774	24515	11669
6775	24517	11665
6776	24520	11661
6777	24523	11657
6778	24527	11654
6779	24530	11650
6780	24533	11646
6781	24536	11642
6782	24539	11638
6783	24545	11635
6784	24549	11632
6785	24553	11629
6786	24558	11626
6787	24561	11622
6788	24564	11618
6789	24568	11615
6790	24571	11611
6791	24574	11607
6792	24577	11603
6793	24582	11599
6794	24585	11596
6795	24588	11592
6796	24591	11588
6797	24595	11584
6798	24598	11580
6799	24600	11576
6800	24603	11572
6801	24607	11569
6802	24614	11567
6803	24617	11563
6804	24622	11560
6805	24625	11556
6806	24629	11552
6807	24631	11548
6808	24634	11544
6809	24638	11541
6810	24641	11537
6811	24644	11533
6812	24649	11530
6813	24651	11526
6814	24656	11523
6815	24659	11519
6816	24664	11516
6817	24667	11512
6818	24670	11508
6819	24673	11504
6820	24676	11500
6821	24678	11496
6822	24682	11492
6823	24684	11488
6824	24688	11485
6825	24691	11481
6826	24693	11477
6827	24696	11473
6828	24701	11469
6829	24704	11466
6830	24708	11462
6831	24712	11458
6832	24717	11456
6833	24720	11452
6834	24723	11448
6835	24727	11445
6836	24730	11441
6837	24733	11437
6838	24736	11433
6839	24739	11429
6840	24744	11426
6841	24747	11422
6842	24750	11418
6843	24753	11414
6844	24759	11412
6845	24764	11409
6846	24770	11406
6847	24775	11403
6848	24780	11400
6849	24786	11398
6850	24790	11394
6851	24793	11390
6852	24796	11387
6853	24799	11383
6854	24802	11379
6855	24805	11375
6856	24808	11371
6857	24813	11368
6858	24816	11364
6859	24819	11360
6860	24823	11357
6861	24827	11353
6862	24830	11349
6863	24833	11345
6864	24836	11341
6865	24839	11337
6866	24842	11333
6867	24844	11330
6868	24847	11326
6869	24852	11322
6870	24856	11319
6871	24859	11315
6872	24865	11312
6873	24868	11308
6874	24870	11304
6875	24873	11300
6876	24876	11297
6877	24879	11293
6878	24882	11289
6879	24886	11285
6880	24888	11281
6881	24893	11278
6882	24896	11274
6883	24899	11270
6884	24903	11267
6885	24906	11263
6886	24909	11259
6887	24912	11255
6888	24915	11251
6889	24919	11248
6890	24922	11244
6891	24925	11240
6892	24927	11236
6893	24931	11232
6894	24934	11228
6895	24938	11225
6896	24941	11221
6897	24947	11218
6898	24952	11215
6899	24956	11212
6900	24961	11209
6901	24964	11205
6902	24966	11201
6903	24969	11197
6904	24973	11193
6905	24976	11189
6906	24979	11185
6907	24982	11182
6908	24986	11178
6909	24989	11174
6910	24992	11170
6911	24995	11166
6912	24998	11162
6913	25000	11158
6914	25003	11154
6915	25006	11150
6916	25009	11147
6917	25012	11143
6918	25016	11139
6919	25019	11135
6920	25022	11132
6921	25025	11128
6922	25028	11124
6923	25031	11120
6924	25034	11116
6925	25039	11113
6926	25042	11109
6927	25046	11105
6928	25049	11102
6929	25052	11098
6930	25055	11094
6931	25058	11090
6932	25064	11087
6933	25067	11084
6934	25071	11080
6935	25074	11076
6936	25079	11073
6937	25081	11069
6938	25084	11065
6939	25087	11061
6940	25091	11058
6941	25094	11054
6942	25098	11050
6943	25102	11047
6944	25105	11043
6945	25108	11039
6946	25111	11035
6947	25117	11033
6948	25120	11029
6949	25123	11025
6950	25126	11021
6951	25132	11018
6952	25135	11015
6953	25139	11011
6954	25146	11009
6955	25152	11006
6956	25155	11003
6957	25161	11000
6958	25165	10996
6959	25168	10993
6960	25172	10989
6961	25175	10985
6962	25178	10981
6963	25181	10977
6964	25185	10974
6965	25189	10971
6966	25192	10967
6967	25195	10963
6968	25199	10959
6969	25202	10955
6970	25205	10952
6971	25208	10948
6972	25211	10944
6973	25214	10940
6974	25217	10936
6975	25220	10932
6976	25223	10928
6977	25227	10925
6978	25230	10921
6979	25233	10917
6980	25236	10913
6981	25239	10910
6982	25242	10906
6983	25245	10902
6984	25248	10898
6985	25252	10894
6986	25256	10891
6987	25259	10887
6988	25267	10885
6989	25270	10882
6990	25274	10878
6991	25278	10874
6992	25281	10871
6993	25284	10867
6994	25287	10863
6995	25290	10859
6996	25294	10855
6997	25298	10852
6998	25301	10848
6999	25306	10845
7000	25309	10841
7001	25312	10837
7002	25315	10834
7003	25319	10830
7004	25322	10826
7005	25326	10823
7006	25330	10819
7007	25334	10816
7008	25337	10812
7009	25340	10808
7010	25345	10805
7011	25349	10801
7012	25353	10798
7013	25357	10795
7014	25360	10791
7015	25364	10787
7016	25368	10784
7017	25372	10780
7018	25376	10777
7019	25380	10773
7020	25383	10770
7021	25387	10766
7022	25390	10763
7023	25394	10759
7024	25398	10755
7025	25401	10752
7026	25404	10748
7027	25406	10744
7028	25410	10740
7029	25413	10736
7030	25416	10732
7031	25418	10728
7032	25422	10724
7033	25425	10721
7034	25429	10717
7035	25432	10713
7036	25437	10710
7037	25440	10706
7038	25443	10702
7039	25446	10699
7040	25450	10695
7041	25453	10691
7042	25456	10687
7043	25458	10683
7044	25462	10680
7045	25465	10676
7046	25468	10672
7047	25472	10668
7048	25475	10665
7049	25478	10661
7050	25481	10657
7051	25483	10653
7052	25486	10649
7053	25491	10646
7054	25493	10642
7055	25497	10638
7056	25500	10634
7057	25504	10630
7058	25507	10627
7059	25510	10623
7060	25513	10619
7061	25516	10615
7062	25519	10611
7063	25522	10607
7064	25525	10603
7065	25528	10600
7066	25533	10597
7067	25537	10593
7068	25543	10590
7069	25546	10587
7070	25551	10584
7071	25555	10580
7072	25560	10577
7073	25564	10574
7074	25568	10570
7075	25571	10566
7076	25575	10563
7077	25578	10559
7078	25581	10555
7079	25584	10551
7080	25587	10548
7081	25590	10544
7082	25595	10540
7083	25598	10537
7084	25601	10533
7085	25605	10529
7086	25608	10525
7087	25611	10522
7088	25614	10518
7089	25616	10514
7090	25619	10510
7091	25624	10507
7092	25627	10503
7093	25630	10499
7094	25633	10495
7095	25637	10491
7096	25639	10487
7097	25642	10483
7098	25645	10480
7099	25648	10476
7100	25652	10472
7101	25655	10468
7102	25658	10464
7103	25660	10460
7104	25664	10457
7105	25667	10453
7106	25671	10449
7107	25674	10446
7108	25678	10442
7109	25681	10438
7110	25684	10434
7111	25687	10430
7112	25690	10427
7113	25693	10423
7114	25696	10419
7115	25699	10415
7116	25702	10411
7117	25705	10408
7118	25708	10404
7119	25711	10400
7120	25714	10396
7121	25718	10392
7122	25721	10388
7123	25724	10385
7124	25727	10381
7125	25731	10377
7126	25733	10373
7127	25736	10369
7128	25739	10365
7129	25742	10362
7130	25746	10358
7131	25750	10355
7132	25754	10351
7133	25758	10348
7134	25761	10344
7135	25765	10340
7136	25770	10337
7137	25773	10333
7138	25776	10330
7139	25779	10326
7140	25782	10322
7141	25786	10318
7142	25788	10314
7143	25791	10310
7144	25794	10307
7145	25812	10308
7146	25814	10305
7147	25817	10301
7148	25820	10297
7149	25823	10293
7150	25827	10289
7151	25830	10286
7152	25833	10282
7153	25836	10278
7154	25839	10274
7155	25842	10270
7156	25845	10266
7157	25848	10262
7158	25851	10258
7159	25854	10255
7160	25857	10251
7161	25860	10247
7162	25864	10243
7163	25870	10241
7164	25873	10237
7165	25876	10233
7166	25880	10230
7167	25883	10226
7168	25886	10222
7169	25889	10218
7170	25892	10214
7171	25895	10210
7172	25898	10207
7173	25901	10203
7174	25904	10199
7175	25908	10195
7176	25912	10192
7177	25915	10188
7178	25919	10185
7179	25923	10181
7180	25926	10177
7181	25929	10173
7182	25932	10170
7183	25935	10166
7184	25938	10162
7185	25941	10158
7186	25944	10154
7187	25948	10151
7188	25951	10147
7189	25954	10143
7190	25957	10139
7191	25962	10136
7192	25967	10133
7193	25971	10130
7194	25975	10126
7195	25978	10122
7196	25981	10118
7197	25984	10115
7198	25989	10111
7199	25992	10108
7200	25995	10104
7201	25997	10100
7202	26001	10096
7203	26004	10092
7204	26007	10088
7205	26010	10085
7206	26015	10081
7207	26019	10078
7208	26021	10074
7209	26025	10071
7210	26030	10067
7211	26033	10063
7212	26036	10060
7213	26039	10056
7214	26043	10052
7215	26046	10048
7216	26049	10045
7217	26052	10041
7218	26055	10037
7219	26058	10033
7220	26061	10029
7221	26064	10025
7222	26069	10022
7223	26075	10020
7224	26083	10018
7225	26090	10016
7226	26095	10012
7227	26098	10008
7228	26101	10005
7229	26104	10001
7230	26109	9998
7231	26112	9994
7232	26115	9990
7233	26118	9986
7234	26121	9982
7235	26125	9979
7236	26128	9975
7237	26131	9971
7238	26134	9967
7239	26137	9964
7240	26140	9960
7241	26143	9956
7242	26146	9952
7243	26149	9948
7244	26153	9945
7245	26156	9941
7246	26160	9937
7247	26164	9934
7248	26168	9930
7249	26171	9927
7250	26174	9923
7251	26179	9920
7252	26182	9916
7253	26185	9912
7254	26188	9908
7255	26194	9905
7256	26197	9902
7257	26200	9898
7258	26202	9894
7259	26207	9890
7260	26209	9886
7261	26213	9883
7262	26215	9879
7263	26220	9875
7264	26223	9872
7265	26226	9868
7266	26228	9864
7267	26232	9860
7268	26235	9856
7269	26238	9853
7270	26243	9849
7271	26248	9846
7272	26251	9842
7273	26254	9838
7274	26257	9835
7275	26261	9831
7276	26265	9828
7277	26268	9824
7278	26271	9820
7279	26276	9817
7280	26279	9813
7281	26283	9810
7282	26285	9806
7283	26289	9802
7284	26294	9799
7285	26297	9795
7286	26302	9792
7287	26305	9788
7288	26309	9785
7289	26313	9781
7290	26316	9777
7291	26319	9774
7292	26322	9770
7293	26325	9766
7294	26328	9762
7295	26331	9758
7296	26333	9754
7297	26337	9751
7298	26341	9747
7299	26343	9743
7300	26346	9739
7301	26349	9735
7302	26354	9732
7303	26357	9728
7304	26360	9725
7305	26363	9721
7306	26367	9717
7307	26370	9713
7308	26373	9710
7309	26376	9706
7310	26380	9702
7311	26383	9698
7312	26386	9695
7313	26390	9691
7314	26396	9689
7315	26399	9685
7316	26403	9681
7317	26408	9678
7318	26411	9674
7319	26415	9671
7320	26418	9667
7321	26423	9664
7322	26426	9660
7323	26429	9656
7324	26433	9653
7325	26436	9649
7326	26439	9645
7327	26442	9641
7328	26446	9638
7329	26450	9634
7330	26454	9631
7331	26458	9627
7332	26461	9624
7333	26465	9620
7334	26468	9616
7335	26473	9613
7336	26476	9609
7337	26479	9606
7338	26483	9602
7339	26487	9599
7340	26491	9595
7341	26495	9591
7342	26501	9589
7343	26510	9587
7344	26517	9585
7345	26522	9582
7346	26530	9580
7347	26533	9576
7348	26537	9572
7349	26541	9569
7350	26545	9565
7351	26548	9562
7352	26551	9558
7353	26558	9555
7354	26562	9552
7355	26565	9548
7356	26571	9545
7357	26575	9542
7358	26584	9540
7359	26590	9538
7360	26597	9535
7361	26603	9532
7362	26609	9530
7363	26616	9527
7364	26619	9523
7365	26623	9520
7366	26628	9517
7367	26634	9514
7368	26640	9511
7369	26643	9507
7370	26647	9504
7371	26650	9500
7372	26653	9496
7373	26656	9492
7374	26660	9489
7375	26664	9485
7376	26668	9482
7377	26672	9478
7378	26676	9475
7379	26680	9471
7380	26685	9468
7381	26689	9465
7382	26692	9461
7383	26697	9458
7384	26701	9454
7385	26704	9451
7386	26707	9447
7387	26710	9443
7388	26714	9439
7389	26717	9436
7390	26720	9432
7391	26723	9428
7392	26726	9424
7393	26730	9421
7394	26733	9417
7395	26736	9413
7396	26742	9410
7397	26746	9407
7398	26749	9403
7399	26753	9399
7400	26756	9396
7401	26759	9392
7402	26762	9388
7403	26765	9384
7404	26768	9380
7405	26771	9376
7406	26774	9372
7407	26777	9369
7408	26782	9366
7409	26787	9362
7410	26790	9358
7411	26795	9355
7412	26798	9352
7413	26801	9348
7414	26804	9344
7415	26807	9340
7416	26811	9337
7417	26813	9333
7418	26817	9329
7419	26820	9325
7420	26823	9321
7421	26826	9318
7422	26829	9314
7423	26834	9311
7424	26837	9307
7425	26840	9303
7426	26843	9299
7427	26847	9296
7428	26850	9292
7429	26854	9288
7430	26857	9284
7431	26860	9281
7432	26863	9277
7433	26866	9273
7434	26869	9269
7435	26875	9266
7436	26879	9263
7437	26884	9260
7438	26893	9258
7439	26901	9256
7440	26904	9252
7441	26908	9249
7442	26911	9245
7443	26917	9242
7444	26920	9238
7445	26922	9234
7446	26925	9230
7447	26931	9227
7448	26934	9224
7449	26937	9220
7450	26940	9216
7451	26944	9212
7452	26947	9209
7453	26950	9205
7454	26953	9201
7455	26956	9197
7456	26959	9193
7457	26963	9190
7458	26965	9186
7459	26968	9182
7460	26972	9178
7461	26975	9174
7462	26978	9171
7463	26982	9167
7464	26986	9164
7465	26990	9160
7466	26993	9156
7467	26997	9153
7468	27000	9149
7469	27003	9145
7470	27006	9141
7471	27009	9138
7472	27012	9134
7473	27015	9130
7474	27018	9126
7475	27020	9122
7476	27024	9118
7477	27026	9114
7478	27030	9111
7479	27033	9107
7480	27036	9103
7481	27039	9099
7482	27042	9096
7483	27046	9092
7484	27049	9088
7485	27052	9084
7486	27055	9081
7487	27060	9077
7488	27064	9074
7489	27067	9070
7490	27070	9066
7491	27074	9063
7492	27077	9059
7493	27080	9055
7494	27083	9051
7495	27086	9048
7496	27090	9044
7497	27093	9040
7498	27097	9037
7499	27101	9033
7500	27104	9030
7501	27107	9026
7502	27110	9022
7503	27113	9018
7504	27117	9015
7505	27120	9011
7506	27123	9007
7507	27126	9003
7508	27130	9000
7509	27133	8996
7510	27136	8992
7511	27138	8988
7512	27141	8984
7513	27146	8981
7514	27149	8977
7515	27152	8973
7516	27154	8969
7517	27159	8966
7518	27162	8962
7519	27165	8958
7520	27168	8955
7521	27171	8951
7522	27174	8947
7523	27177	8943
7524	27180	8939
7525	27183	8935
7526	27187	8932
7527	27190	8928
7528	27193	8924
7529	27197	8921
7530	27200	8917
7531	27204	8913
7532	27206	8910
7533	27209	8906
7534	27213	8902
7535	27216	8898
7536	27220	8895
7537	27223	8891
7538	27227	8888
7539	27231	8884
7540	27234	8880
7541	27237	8877
7542	27242	8873
7543	27245	8869
7544	27248	8866
7545	27251	8862
7546	27255	8858
7547	27257	8854
7548	27260	8850
7549	27263	8847
7550	27267	8843
7551	27270	8839
7552	27273	8835
7553	27276	8832
7554	27280	8828
7555	27283	8824
7556	27287	8821
7557	27291	8817
7558	27294	8814
7559	27298	8810
7560	27301	8806
7561	27304	8802
7562	27307	8799
7563	27310	8795
7564	27313	8791
7565	27316	8787
7566	27320	8784
7567	27323	8780
7568	27326	8776
7569	27329	8773
7570	27333	8769
7571	27336	8765
7572	27340	8762
7573	27343	8758
7574	27348	8755
7575	27351	8751
7576	27354	8747
7577	27357	8743
7578	27360	8740
7579	27363	8736
7580	27366	8732
7581	27369	8728
7582	27372	8724
7583	27375	8721
7584	27378	8717
7585	27384	8714
7586	27389	8710
7587	27395	8708
7588	27398	8704
7589	27401	8700
7590	27405	8696
7591	27408	8693
7592	27412	8689
7593	27415	8686
7594	27418	8682
7595	27421	8678
7596	27425	8674
7597	27428	8671
7598	27431	8667
7599	27435	8663
7600	27438	8659
7601	27441	8656
7602	27444	8652
7603	27447	8648
7604	27450	8644
7605	27453	8641
7606	27456	8637
7607	27459	8633
7608	27463	8629
7609	27466	8626
7610	27469	8622
7611	27471	8618
7612	27474	8614
7613	27478	8610
7614	27481	8607
7615	27484	8603
7616	27486	8599
7617	27489	8595
7618	27494	8592
7619	27497	8588
7620	27502	8585
7621	27505	8581
7622	27508	8577
7623	27511	8573
7624	27514	8570
7625	27517	8566
7626	27521	8562
7627	27524	8558
7628	27527	8555
7629	27529	8551
7630	27533	8547
7631	27536	8543
7632	27539	8539
7633	27542	8536
7634	27545	8532
7635	27549	8529
7636	27552	8525
7637	27556	8521
7638	27561	8518
7639	27564	8514
7640	27567	8510
7641	27570	8507
7642	27573	8503
7643	27576	8499
7644	27579	8495
7645	27582	8491
7646	27585	8488
7647	27588	8484
7648	27591	8480
7649	27595	8477
7650	27599	8473
7651	27602	8469
7652	27605	8465
7653	27608	8462
7654	27611	8458
7655	27615	8454
7656	27618	8451
7657	27621	8447
7658	27624	8443
7659	27627	8439
7660	27630	8436
7661	27633	8432
7662	27636	8428
7663	27640	8424
7664	27643	8421
7665	27646	8417
7666	27649	8413
7667	27652	8409
7668	27655	8406
7669	27658	8402
7670	27661	8398
7671	27664	8394
7672	27668	8391
7673	27671	8387
7674	27674	8383
7675	27677	8379
7676	27681	8376
7677	27684	8372
7678	27688	8368
7679	27691	8365
7680	27695	8361
7681	27699	8358
7682	27702	8354
7683	27705	8350
7684	27709	8347
7685	27713	8343
7686	27716	8339
7687	27720	8336
7688	27727	8333
7689	27735	8331
7690	27742	8328
7691	27747	8325
7692	27754	8323
7693	27758	8319
7694	27762	8316
7695	27765	8312
7696	27769	8308
7697	27772	8304
7698	27775	8301
7699	27779	8297
7700	27782	8293
7701	27786	8290
7702	27789	8286
7703	27792	8283
7704	27799	8280
7705	27803	8276
7706	27807	8273
7707	27811	8269
7708	27815	8266
7709	27818	8262
7710	27822	8259
7711	27826	8255
7712	27830	8252
7713	27833	8248
7714	27836	8244
7715	27841	8241
7716	27844	8237
7717	27847	8233
7718	27852	8230
7719	27856	8227
7720	27859	8223
7721	27862	8219
7722	27867	8216
7723	27872	8212
7724	27875	8209
7725	27881	8206
7726	27885	8202
7727	27888	8199
7728	27892	8195
7729	27899	8192
7730	27902	8189
7731	27906	8185
7732	27911	8182
7733	27914	8178
7734	27918	8175
7735	27923	8172
7736	27927	8168
7737	27930	8164
7738	27932	8160
7739	27937	8157
7740	27940	8153
7741	27943	8149
7742	27946	8146
7743	27950	8142
7744	27952	8138
7745	27955	8134
7746	27958	8131
7747	27965	8128
7748	27968	8124
7749	27971	8120
7750	27974	8117
7751	27977	8113
7752	27980	8109
7753	27983	8105
7754	27986	8101
7755	27990	8098
7756	27994	8094
7757	27997	8091
7758	28002	8087
7759	28005	8083
7760	28008	8080
7761	28012	8076
7762	28015	8072
7763	28033	8073
7764	28040	8070
7765	28047	8068
7766	28050	8064
7767	28055	8061
7768	28059	8057
7769	28063	8054
7770	28066	8050
7771	28069	8046
7772	28074	8043
7773	28078	8039
7774	28081	8036
7775	28085	8032
7776	28089	8029
7777	28093	8025
7778	28096	8021
7779	28101	8018
7780	28105	8015
7781	28108	8011
7782	28113	8008
7783	28117	8004
7784	28121	8001
7785	28125	7997
7786	28129	7994
7787	28132	7990
7788	28135	7986
7789	28141	7983
7790	28145	7980
7791	28148	7976
7792	28152	7972
7793	28155	7969
7794	28158	7965
7795	28161	7961
7796	28164	7957
7797	28167	7953
7798	28170	7950
7799	28172	7946
7800	28175	7942
7801	28180	7938
7802	28183	7935
7803	28187	7931
7804	28190	7928
7805	28194	7924
7806	28198	7921
7807	28203	7917
7808	28209	7914
7809	28213	7911
7810	28218	7908
7811	28221	7904
7812	28223	7900
7813	28226	7896
7814	28229	7892
7815	28234	7889
7816	28238	7885
7817	28241	7882
7818	28247	7879
7819	28252	7875
7820	28255	7872
7821	28258	7868
7822	28262	7864
7823	28265	7861
7824	28268	7857
7825	28271	7853
7826	28274	7849
7827	28277	7845
7828	28280	7842
7829	28282	7838
7830	28288	7835
7831	28290	7831
7832	28293	7827
7833	28296	7823
7834	28299	7819
7835	28303	7816
7836	28306	7812
7837	28310	7808
7838	28313	7805
7839	28316	7801
7840	28319	7797
7841	28322	7793
7842	28327	7790
7843	28330	7786
7844	28333	7783
7845	28336	7779
7846	28341	7776
7847	28345	7772
7848	28348	7768
7849	28352	7765
7850	28355	7761
7851	28358	7757
7852	28361	7754
7853	28368	7751
7854	28372	7747
7855	28375	7744
7856	28379	7740
7857	28382	7736
7858	28385	7732
7859	28388	7729
7860	28392	7725
7861	28395	7721
7862	28399	7718
7863	28402	7714
7864	28407	7711
7865	28410	7707
7866	28413	7703
7867	28415	7699
7868	28419	7696
7869	28422	7692
7870	28425	7688
7871	28428	7684
7872	28430	7681
7873	28434	7677
7874	28437	7673
7875	28440	7669
7876	28443	7665
7877	28448	7662
7878	28451	7659
7879	28454	7655
7880	28456	7651
7881	28461	7648
7882	28464	7644
7883	28467	7640
7884	28470	7636
7885	28474	7633
7886	28477	7629
7887	28480	7625
7888	28482	7621
7889	28486	7618
7890	28489	7614
7891	28492	7610
7892	28495	7606
7893	28499	7603
7894	28502	7599
7895	28506	7595
7896	28509	7592
7897	28513	7588
7898	28518	7585
7899	28523	7582
7900	28527	7578
7901	28531	7575
